tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ
6343	0.17210322	0.0039437219	-0.074081484	-0.15122369	-0.12644161	-0.075696449	0.83372775	-0.16929727	-0.41061326	-0.98836066	-0.92539088	-0.96593442	0.39560868	0.24103236	-0.025777828	-0.38754994	-0.36672203	-0.66359167
6344	0.4943437	0.0030076481	-0.069126491	0.30952413	-0.21679151	0.0074693199	0.89829859	-0.07718049	-0.2573908	-0.9217986	-0.85038126	-0.75517007	0.010589409	-0.19903752	-0.21071041	-0.040607579	-0.41080028	-0.37797148
6345	0.3811281	-0.045675485	-0.12020917	0.31737674	-0.23553428	-0.13102604	0.92218649	-0.058655727	-0.23462567	-0.93882233	-0.94674172	-0.92492184	-0.37427505	0.18425345	0.56855149	-0.10362836	-0.42180193	-0.56647608
6346	0.14288778	-0.013431456	-0.16195574	0.11989047	-0.32427951	-0.015158128	0.93670217	-0.057854464	-0.25264552	-0.96384442	-0.9395297	-0.89485221	0.70172572	-0.00070652247	-0.24675432	-0.16333909	-0.49952415	-0.46774278
6347	0.30840432	-0.014304872	-0.12931035	0.098199924	-0.25363606	0.044067324	0.92536673	-0.053573131	-0.2755755	-0.91120768	-0.95959828	-0.87535414	-0.10412103	0.069116212	0.036649469	-0.15441731	-0.40538842	-0.37931233
6348	0.27499351	0.015225455	-0.058948786	0.12150154	-0.15432447	-0.020762431	0.91459572	-0.057751517	-0.26784143	-0.93678179	-0.9783202	-0.84910277	-0.49149897	0.13738248	0.24857768	-0.16413192	-0.29171595	-0.37792753
6349	0.33202209	-0.038329983	-0.11159872	0.19498452	-0.15626076	0.0037937928	0.92624085	-0.058395388	-0.25689643	-0.94391709	-0.97304295	-0.92699243	0.45320798	-0.13023173	-0.15162745	0.018945876	-0.30781145	-0.36017453
6350	0.24623571	-0.046974446	-0.03971623	0.20788621	-0.20678693	-0.071923275	0.9213799	-0.066314708	-0.24861296	-0.94208393	-0.95056471	-0.8586019	0.086305144	-0.21401001	0.088174068	0.036912229	-0.37021898	-0.43277891
6351	0.28145589	0.015358187	-0.054265558	0.15169478	-0.2947875	-0.012092782	0.91617184	-0.067507857	-0.22729648	-0.95887476	-0.95257777	-0.92023526	0.47141032	-0.068630593	-0.49555927	-0.073990425	-0.48000466	-0.40938262
6352	0.015401592	-0.089861762	-0.25478287	0.0017590435	-0.14036223	0.035718897	0.90853653	-0.13328746	-0.33113681	-0.87507642	-0.8863137	-0.70851822	-0.23781931	0.081816965	0.3461844	-0.19666983	-0.30114817	-0.58189177
6353	0.13462299	-0.025372513	-0.094176785	-0.019417958	-0.20080585	-0.019890442	0.85875114	-0.16569996	-0.39300748	-0.83423846	-0.89321266	-0.75986835	0.65495038	-0.04036584	-0.10089801	-0.23257066	-0.47736779	-0.58009991
6354	0.48018027	-0.051185299	-0.086519805	0.089403692	-0.020752047	-0.07508194	0.83486622	-0.17276322	-0.41056319	-0.94583464	-0.9334158	-0.93339134	0.045159464	0.038556368	-0.48145834	-0.12963913	-0.31838318	-0.6019123
6355	0.32749528	-0.057756182	-0.17817215	0.071034522	0.013069545	-0.061258605	0.84654677	-0.18210779	-0.40180307	-0.96407705	-0.89666936	-0.97985966	-0.2794026	0.034256884	0.059798191	-0.14928919	-0.23852757	-0.60711537
6356	0.18136941	-0.026104161	-0.16916481	-0.020855485	-0.10926749	-0.11072085	0.84199108	-0.19376335	-0.41429272	-0.95071178	-0.95670924	-0.89813702	-0.016368072	0.017994442	0.28476888	-0.22809197	-0.35544694	-0.64028744
6357	0.17390644	-0.016961019	-0.10409242	-0.089008842	-0.088037537	-0.13838377	0.8281246	-0.20253538	-0.43003676	-0.9562363	-0.91910743	-0.93464302	0.20403393	0.26020157	0.10239161	-0.26941131	-0.34066521	-0.61933137
6358	0.28081074	0.036403716	-0.080032526	-0.19419985	-0.21637137	-0.15352148	0.82273356	-0.21454769	-0.431578	-0.98067167	-0.96493727	-0.97066795	0.39621862	-0.094691288	-0.40953888	-0.38834244	-0.36615156	-0.60401093
6359	0.39526945	0.015054179	-0.12480289	-0.19663664	-0.24923096	-0.080393198	0.82864319	-0.19824418	-0.42161238	-0.96530709	-0.91584957	-0.93966107	-0.0079094699	-0.1889368	-0.046072469	-0.41054376	-0.38670501	-0.59360703
6360	0.33743913	-0.021019738	0.043105323	0.36900727	-0.073360251	0.18065771	0.8773846	-0.066294569	-0.32765937	-0.86405887	-0.97576	-0.58548826	-0.012578018	0.097681521	-0.098531334	0.12935121	-0.12944356	-0.35802786
6361	0.27352869	0.010415594	-0.17135552	0.37044727	0.062008543	0.078725246	0.90201304	-0.073351096	-0.27409373	-0.94075831	-0.96051039	-0.91031483	0.27975829	0.17972536	-0.020292265	0.15094365	-0.10409776	-0.36216401
6362	0.31700695	-0.0027749051	-0.13039973	0.25162556	0.067103486	0.095576587	0.8993899	-0.069413679	-0.28618775	-0.96107708	-0.94009347	-0.92192098	-0.2288639	0.00081065971	0.10492326	0.11322993	-0.065689595	-0.33339414
6363	0.32575358	-0.015519731	-0.076621068	0.22808773	-0.13001378	0.17428707	0.89632858	-0.058162049	-0.2946161	-0.97180148	-0.97147088	-0.98127262	0.11364338	-0.29447201	0.11170677	0.13636362	-0.18604825	-0.28068476
6364	0.31472899	-0.015967233	-0.096432769	0.20494406	-0.076153675	0.11257971	0.90890611	-0.042520786	-0.28850193	-0.91932069	-0.91198563	-0.96815244	0.18591748	-0.12563767	-0.025726783	0.1213897	-0.2188495	-0.35362242
6365	0.25324273	-0.037526348	-0.10893924	0.327095	0.045460684	0.046392431	0.91983995	-0.044583599	-0.27947748	-0.94397294	-0.89678519	-0.95802997	0.0065121073	0.18117951	0.26707287	0.15423086	-0.11132685	-0.39713341
6366	0.23725209	-0.01576022	-0.026314082	0.35114218	-0.0035870196	-0.010004395	0.9069846	-0.064714415	-0.26667902	-0.94140842	-0.95664214	-0.93748522	0.35694273	0.3034403	-0.00014830097	0.18290627	-0.094222713	-0.41690409
6367	0.21011624	-0.073608897	-0.23654936	0.013498455	-0.010080641	-0.0040185972	0.88427291	-0.13850637	-0.37609775	-0.9053409	-0.90423874	-0.84596855	0.2149361	-0.58610662	-0.37731307	-0.21346764	-0.31609162	-0.57064275
6368	0.3332351	-0.082553564	-0.19973356	-0.051497996	-0.0069131424	0.0021439774	0.84253926	-0.17702003	-0.41355782	-0.86142881	-0.84916119	-0.85960047	-0.18218111	-0.29341642	0.19193566	-0.24095358	-0.1135489	-0.50976126
6369	0.1813668	-0.046876094	-0.085992775	-0.036215493	0.064562438	-0.0007519057	0.81621341	-0.21466959	-0.42875777	-0.97557547	-0.91122824	-0.95489218	-0.1409968	0.39596462	0.61258964	-0.27152003	-0.037845925	-0.51361154
6370	0.2354505	0.012177967	-0.03052916	-0.052063879	-0.013888583	-0.045529942	0.81998123	-0.22962703	-0.42682406	-0.98010047	-0.92566174	-0.96388149	0.63795807	-0.19398409	-0.3946359	-0.31503566	-0.21623888	-0.57128001
6371	0.4087593	-0.024944239	-0.091395306	0.01260652	0.058652402	-0.037985966	0.82540353	-0.21394196	-0.41975367	-0.98083677	-0.88658555	-0.93928711	0.20594949	-0.051214141	-0.55675461	-0.17535311	-0.2467909	-0.57762059
6372	0.31394817	-0.040580727	-0.14482267	0.025929982	0.028228053	-0.02989676	0.8294661	-0.20601781	-0.41485551	-0.98200247	-0.94146577	-0.96996877	-0.52269899	0.39523358	0.31463993	-0.10848181	-0.27175928	-0.56928993
6373	0.20715934	0.038422157	-0.1066339	-0.085772456	-0.18506936	-0.085049854	0.8338322	-0.20652676	-0.41554886	-0.97894324	-0.92663874	-0.96722965	-0.042731901	0.33871171	0.43419062	-0.2304938	-0.39296495	-0.58540055
6374	0.21733063	0.063986855	-0.051864237	-0.13028704	-0.15529177	-0.045191118	0.83468223	-0.18403136	-0.41288012	-0.97996181	-0.91478074	-0.94681631	0.67130318	0.011517475	-0.46949968	-0.2803396	-0.38468781	-0.52248995
6375	0.27986105	-0.0096717695	-0.099477555	-0.95219455	-0.87767232	-0.85767606	0.93438636	-0.28848315	-0.04328977	-0.99032134	-0.97544378	-0.9366005	0.095644465	-0.012582554	0.016133057	-0.89125238	-0.89125535	-0.95987602
6376	0.26744227	-0.037244852	-0.11333992	-0.97319991	-0.87833743	-0.84894163	0.93557568	-0.28711777	-0.041328985	-0.99520865	-0.9723694	-0.93668836	0.06548541	-0.016839806	-0.062145197	-0.95046295	-0.9221555	-0.97791805
6377	0.26779951	-0.030974028	-0.15458166	-0.981532	-0.91898231	-0.9269932	0.93189007	-0.29939746	-0.047148058	-0.98460042	-0.9437948	-0.90128195	0.077127417	0.0088922571	-0.0073318844	-0.96873774	-0.96654294	-0.98432394
6378	0.2800041	-0.011852308	-0.10628157	-0.99601619	-0.95963153	-0.94712997	0.92922404	-0.30690698	-0.062938902	-0.99492744	-0.98007742	-0.95802936	0.075414719	0.01573424	0.027696562	-0.99677238	-0.99109099	-0.99271217
6379	0.27636241	-0.019797465	-0.10492061	-0.9967479	-0.97504055	-0.97228718	0.92963472	-0.30419825	-0.062237218	-0.99677336	-0.98626233	-0.97385929	0.078358523	0.0038432465	-0.018447436	-0.99724931	-0.99301783	-0.99303582
6380	0.27825441	-0.018507362	-0.11493482	-0.99693665	-0.98591037	-0.98688161	0.92917468	-0.30538557	-0.061370802	-0.99728477	-0.98811124	-0.98411838	0.077481581	0.024989398	0.0076571768	-0.99576309	-0.99353262	-0.9908887
6381	0.28364285	-0.0096594622	-0.092980394	-0.99790337	-0.99423442	-0.97552204	0.92964389	-0.30580507	-0.06289983	-0.9956485	-0.99115209	-0.9865318	0.072349072	0.011560048	0.0047113491	-0.9961292	-0.99286422	-0.99026054
6382	0.27589216	-0.015795311	-0.10342872	-0.99530822	-0.97082991	-0.95822106	0.93139794	-0.30177499	-0.057589231	-0.99517067	-0.98501605	-0.9665498	0.07337421	-0.0011704235	-0.016988931	-0.99704788	-0.99004184	-0.99276191
6383	0.26865532	-0.024528266	-0.12266343	-0.99675418	-0.97841028	-0.97415102	0.93059941	-0.30135239	-0.056460547	-0.99099786	-0.9848765	-0.97184869	0.077463162	0.0077833674	0.0072912053	-0.99628301	-0.99042704	-0.99103566
6384	0.2721	-0.026671933	-0.099319324	-0.99721336	-0.98324627	-0.97081881	0.92769379	-0.30599251	-0.060960818	-0.99315466	-0.98390527	-0.98075374	0.077609081	0.010040794	0.0083770981	-0.99524954	-0.99041353	-0.99290868
6385	0.2764077	-0.024315084	-0.10106675	-0.99566312	-0.97331664	-0.97659117	0.9257927	-0.31202005	-0.057922887	-0.9961768	-0.97846945	-0.97081731	0.077565571	0.021035254	-0.0072323796	-0.99484097	-0.98933011	-0.99527328
6386	0.28166327	-0.013754768	-0.11305444	-0.99462945	-0.97220881	-0.99318239	0.92564056	-0.31593907	-0.054785719	-0.99474527	-0.98694172	-0.9921884	0.076113157	0.018558571	-0.0085146096	-0.99514737	-0.99186199	-0.9946981
6387	0.27835012	-0.014306542	-0.11438867	-0.99605665	-0.98089	-0.99035734	0.92705641	-0.31401865	-0.056544898	-0.99430613	-0.98537227	-0.99134671	0.073594462	0.0067758988	-0.0024259396	-0.99756225	-0.99422972	-0.99373609
6388	0.27528464	-0.020033396	-0.11230665	-0.99824571	-0.99328979	-0.98809954	0.92726281	-0.31253842	-0.059179742	-0.99689158	-0.99547514	-0.98678198	0.073639584	0.0089345465	0.0063280033	-0.99811784	-0.99614473	-0.99243967
6389	0.27783083	-0.016453078	-0.10908152	-0.998191	-0.99066792	-0.99249199	0.92647295	-0.31388298	-0.060700199	-0.99894999	-0.99663852	-0.99786645	0.074917469	0.0091695287	-0.0049928699	-0.99781677	-0.99656166	-0.99439622
6390	0.27563753	-0.0152034	-0.1224755	-0.99789146	-0.99135888	-0.98926826	0.92612297	-0.31381289	-0.062085056	-0.99871932	-0.9958051	-0.98575472	0.07809335	0.015372306	-0.0051150649	-0.99734461	-0.99294366	-0.99519382
6391	0.27398645	-0.020058954	-0.12095128	-0.99819977	-0.98841971	-0.9855961	0.92539072	-0.31296434	-0.067394375	-0.99742462	-0.99739047	-0.97328066	0.076320991	0.0059599354	0.0029423793	-0.99693424	-0.99305139	-0.99137298
6392	0.44353687	0.070352177	-0.00042978307	-0.83059078	-0.4963018	-0.56894867	0.87591506	-0.3666362	-0.085543418	-0.65407991	-0.55358278	-0.46892204	-0.02791243	-0.24354697	-0.25758549	-0.98814948	-0.97103813	-0.9824901
6393	0.24252096	-0.044021877	-0.15833948	-0.98317222	-0.95584185	-0.94300441	0.93217527	-0.31014219	-0.0389323	-0.95494068	-0.93605512	-0.89631299	0.075574117	0.0093210623	-0.0033894935	-0.99470791	-0.98917834	-0.9948984
6394	0.26809455	-0.02806181	-0.11915	-0.99392545	-0.98783813	-0.97999288	0.92172015	-0.32612924	-0.057551392	-0.97516438	-0.96170074	-0.95321024	0.078281525	0.017666069	0.0036451042	-0.99282066	-0.98870642	-0.99317373
6395	0.26889989	-0.026059057	-0.13596622	-0.99574194	-0.98625752	-0.96240924	0.91717017	-0.33466609	-0.064591077	-0.99484246	-0.98212253	-0.97253728	0.071156535	0.016998721	-0.004850055	-0.99305136	-0.98899071	-0.99208042
6396	0.26549057	-0.024862817	-0.14461959	-0.99742854	-0.98503296	-0.97932419	0.91424063	-0.34011058	-0.075917278	-0.98932514	-0.98411041	-0.93387598	0.079965697	0.0082680506	0.017213721	-0.9953044	-0.99208463	-0.99257514
6397	0.27091924	-0.023431713	-0.11862274	-0.99777319	-0.99087903	-0.98450782	0.9102806	-0.34457505	-0.088910644	-0.99085537	-0.98875149	-0.96670974	0.076671985	0.0062323418	0.0092704493	-0.99705905	-0.99263943	-0.9909016
6398	0.27803836	-0.019016531	-0.10659311	-0.99796138	-0.98432594	-0.98378654	0.90805861	-0.34810751	-0.092816083	-0.99672018	-0.98960099	-0.99278409	0.076483953	0.020144813	-0.0018372345	-0.99758913	-0.99087039	-0.9870262
6399	0.2783868	-0.0151982	-0.11709674	-0.99747901	-0.98871524	-0.97942874	0.90820687	-0.34900285	-0.092554899	-0.9974602	-0.99492957	-0.99102671	0.074551471	0.011427687	-0.0053645968	-0.99716324	-0.99101281	-0.98952174
6400	0.27475377	-0.017453174	-0.1198509	-0.997167	-0.98704296	-0.98490616	0.9080993	-0.34827527	-0.096353182	-0.99617085	-0.99577142	-0.97141631	0.075546733	0.012741658	0.012358262	-0.9968868	-0.99133733	-0.99544466
6401	0.2805359	-0.012774206	-0.10568924	-0.99573862	-0.98281953	-0.98559321	0.90719808	-0.34834633	-0.10056025	-0.99633858	-0.99444346	-0.98703664	0.077019892	0.01944266	0.00047434803	-0.99529301	-0.99167166	-0.99691676
6402	0.28072811	-0.014160571	-0.10542021	-0.99550911	-0.97908029	-0.98300304	0.90858064	-0.34576649	-0.099083976	-0.99200447	-0.98501369	-0.98587835	0.073528279	-0.00097965989	-0.022763976	-0.99644062	-0.99265439	-0.99198107
6403	0.26493582	-0.030082424	-0.12798709	-0.99500715	-0.97088552	-0.97312674	0.90906887	-0.3450127	-0.099125601	-0.99146104	-0.98264052	-0.97986501	0.074152513	-0.0035329439	-0.0071011766	-0.99727708	-0.98949454	-0.99181232
6404	0.25783559	-0.034015812	-0.13466563	-0.99749141	-0.98354201	-0.98396922	0.90423515	-0.3532624	-0.10784472	-0.98113172	-0.96183803	-0.94866745	0.077420021	0.018814046	0.015897928	-0.99520471	-0.99077508	-0.99599348
6405	0.27160796	-0.020902002	-0.10776456	-0.99396403	-0.97939867	-0.97439093	0.8980731	-0.3628449	-0.11713543	-0.98706146	-0.97997525	-0.97614803	0.078008642	0.022852948	0.012298487	-0.99460104	-0.99104567	-0.99180491
6406	0.28528044	-0.0098970281	-0.10464124	-0.99722288	-0.98464778	-0.97798164	0.89648865	-0.36464259	-0.11674052	-0.99474417	-0.98973045	-0.98016735	0.078131376	0.013609296	-0.0075636675	-0.99441039	-0.98880592	-0.99084496
6407	0.2847525	-0.0076243114	-0.11819413	-0.99770466	-0.98475135	-0.9881628	0.89891871	-0.35957084	-0.11559313	-0.99226756	-0.97765904	-0.98455028	0.074976604	0.0054581541	0.0031279337	-0.99514196	-0.99358615	-0.99222268
6408	0.28272055	-0.011219193	-0.1075051	-0.99828443	-0.98423621	-0.97929407	0.90126471	-0.35379435	-0.11947816	-0.99580259	-0.98637731	-0.98230848	0.077631676	0.013704567	0.015171216	-0.99699137	-0.99088096	-0.99054463
6409	0.28010523	-0.013478093	-0.096017232	-0.98449787	-0.98018729	-0.9726811	0.90319161	-0.35044796	-0.11911063	-0.99450395	-0.99151819	-0.97906149	0.067199565	0.027978112	0.031516522	-0.97402704	-0.9796974	-0.98854195
6410	0.27016716	0.078199866	-0.080620096	-0.97585894	-0.62660076	-0.76089639	0.96691528	0.037733269	0.048664198	-0.96183579	-0.67000672	-0.80743793	0.079189215	-0.21091379	-0.11348408	-0.9728089	-0.96618203	-0.96924604
6411	0.2856732	-0.022588719	-0.15126139	-0.99538526	-0.95878129	-0.92990934	0.96313805	0.090734873	0.057541743	-0.98821003	-0.95588761	-0.9044932	0.075860151	-0.016739485	0.03330481	-0.99636483	-0.99055463	-0.99178818
6412	0.27493385	-0.016827611	-0.1055554	-0.99818289	-0.98061881	-0.97653421	0.96545061	0.08888884	0.043058922	-0.99706977	-0.98279377	-0.96983452	0.082049716	0.014666059	0.0091757111	-0.9960389	-0.98820896	-0.9890088
6413	0.2791863	-0.025472932	-0.12471973	-0.99422458	-0.95670013	-0.95373859	0.96507263	0.087228301	0.04256549	-0.99766587	-0.9905913	-0.98536454	0.080345937	-0.015315429	-0.040624674	-0.9879543	-0.97662014	-0.98328222
6414	0.28614275	-0.036209067	-0.12964548	-0.99406908	-0.96263078	-0.94772439	0.96624414	0.081344734	0.036283298	-0.99256326	-0.96366719	-0.94724032	0.074766707	0.023693548	0.02426656	-0.98715138	-0.96732802	-0.98177756
6415	0.27517923	-0.0061168661	-0.096017454	-0.99149597	-0.91549807	-0.94852663	0.96866932	0.073021182	0.029345245	-0.99375378	-0.97631061	-0.96926781	0.069361916	0.050788236	0.0090949362	-0.98993566	-0.97545237	-0.98502474
6416	0.26812833	0.0065512976	-0.10244291	-0.9944449	-0.95504085	-0.95783829	0.96762489	0.080236367	0.033398284	-0.99009213	-0.9450206	-0.96616087	0.074133749	0.00017908866	-0.020528368	-0.99087407	-0.99003736	-0.99227247
6417	0.28003963	-0.018333193	-0.13113949	-0.99797752	-0.97096047	-0.98991655	0.96494528	0.092347616	0.034224018	-0.99578205	-0.97682439	-0.97607866	0.079468826	-0.0069363966	0.0018092933	-0.99789353	-0.99292502	-0.99505867
6418	0.28255879	-0.023630929	-0.12885056	-0.99848115	-0.98846588	-0.9830751	0.9654975	0.091938592	0.025471731	-0.99426643	-0.98235138	-0.95820538	0.076254268	0.018366844	-0.0037501304	-0.99690232	-0.99179843	-0.99489587
6419	0.27711631	-0.01475519	-0.10698045	-0.99714992	-0.98861744	-0.98264133	0.96714144	0.088304401	0.017728415	-0.99700178	-0.99278104	-0.97921865	0.072663772	0.018958975	0.016079831	-0.99461815	-0.99140957	-0.99671367
6420	0.27425291	-0.012353019	-0.098135647	-0.99762218	-0.99532827	-0.99327023	0.96694575	0.089533095	0.018271479	-0.99650784	-0.98949177	-0.980603	0.076491056	0.0090224702	0.00118899	-0.9956593	-0.99264806	-0.99343681
6421	0.2787798	-0.017352428	-0.11161231	-0.99759307	-0.99080065	-0.9881301	0.96589052	0.092349689	0.022019239	-0.9971167	-0.99381397	-0.98916531	0.079415581	0.002059104	-0.016230097	-0.99730523	-0.99252767	-0.9937913
6422	0.28127327	-0.022621922	-0.12844917	-0.99849269	-0.99131176	-0.98612055	0.96635272	0.092122521	0.020004923	-0.99598586	-0.99147645	-0.9747242	0.07432784	0.007706134	-0.00060618592	-0.99764613	-0.99054867	-0.99138057
6423	0.2769653	-0.01933093	-0.11819316	-0.99907924	-0.9877745	-0.97060151	0.96721768	0.088906134	0.012165275	-0.99882789	-0.98803949	-0.96485519	0.075584873	0.016892784	0.011426795	-0.99796805	-0.992461	-0.98969254
6424	0.27605083	-0.013733266	-0.095749347	-0.99892197	-0.99403189	-0.98839532	0.96693452	0.087748272	0.0089958545	-0.99854175	-0.994074	-0.98376937	0.076622818	0.017155092	0.0091615396	-0.99814645	-0.99099488	-0.99515871
6425	0.274825	-0.013703193	-0.093313531	-0.99717057	-0.99302359	-0.99628147	0.96647738	0.089897204	0.014405057	-0.99930519	-0.99194045	-0.97080334	0.071650254	0.0079757178	-0.0025440441	-0.99588561	-0.98674382	-0.99666212
6426	0.32261649	-0.11972194	-0.18454709	-0.93946705	-0.79974053	-0.57931022	0.95426244	-0.087270478	-0.05059753	-0.87403324	-0.79331968	-0.42744069	0.046276669	0.11198592	0.23977639	-0.95580517	-0.95270083	-0.97626667
6427	0.26211696	-0.028114804	-0.10446958	-0.99259717	-0.88296623	-0.90658764	0.9715276	-0.13671153	-0.094417047	-0.97891906	-0.88194178	-0.91125294	0.077281338	0.07127559	-0.062838281	-0.9974428	-0.99152999	-0.99444312
6428	0.2750621	-0.0025592216	-0.14534411	-0.99580853	-0.9737457	-0.99285122	0.96650117	-0.14561152	-0.091884488	-0.99088129	-0.96187217	-0.94049906	0.080096612	0.0059955542	0.0038961825	-0.99677901	-0.9882043	-0.9966198
6429	0.27691538	-0.0092416312	-0.11993657	-0.99748386	-0.97898296	-0.96822616	0.9653928	-0.13653821	-0.10559503	-0.99770453	-0.98122101	-0.95530652	0.076261741	0.0098332504	0.026288723	-0.9976288	-0.98863627	-0.99410833
6430	0.28149018	-0.0064102819	-0.091573851	-0.99850491	-0.98362039	-0.9817461	0.96531544	-0.13118401	-0.10919325	-0.99726235	-0.98133819	-0.97895027	0.07594734	0.015051182	0.0032501115	-0.99870013	-0.99239342	-0.99273011
6431	0.28122335	-0.012902071	-0.10076439	-0.99915854	-0.97454425	-0.97412585	0.96653843	-0.12461572	-0.10281631	-0.99449877	-0.97725048	-0.96784836	0.075078474	-0.0012231406	-0.022386254	-0.99888587	-0.9933711	-0.99296608
6432	0.27300065	-0.025954699	-0.12988606	-0.9976585	-0.98586535	-0.97904205	0.96749759	-0.12267272	-0.10110061	-0.99797802	-0.98656083	-0.97480555	0.075593819	0.006410383	-0.0091856157	-0.99683376	-0.99481132	-0.99322752
6433	0.27479939	-0.018160814	-0.1140341	-0.99631126	-0.96617122	-0.95562857	0.96622427	-0.12773218	-0.10892264	-0.99469551	-0.98028234	-0.96033937	0.077373033	0.024630748	0.025714379	-0.99495349	-0.99330502	-0.99356748
6434	0.28237003	-0.0056681495	-0.087302311	-0.99785332	-0.98512317	-0.98770277	0.96565412	-0.12777099	-0.11039781	-0.99620086	-0.97901615	-0.96891521	0.076805306	0.01305367	0.010195982	-0.99607424	-0.99247227	-0.99716071
6435	0.28060678	-0.012335803	-0.096639931	-0.99813152	-0.98158481	-0.9880446	0.96723033	-0.12112109	-0.10241177	-0.99469807	-0.97832389	-0.96672408	0.074514407	-0.0028766866	-0.019117728	-0.99777974	-0.99395605	-0.99387148
6436	0.27464922	-0.022169051	-0.12013559	-0.99738957	-0.99312777	-0.97951745	0.96802772	-0.11848113	-0.098605484	-0.99808267	-0.99321407	-0.98931921	0.077165444	0.0030624137	-0.0037151094	-0.99677607	-0.99500618	-0.99207958
6437	0.27382477	-0.022155329	-0.1236222	-0.9967158	-0.99343746	-0.98574185	0.96715725	-0.12163811	-0.1033464	-0.99685291	-0.9859861	-0.96855212	0.073669659	0.014250043	-0.0063634103	-0.99602985	-0.99150553	-0.99405575
6438	0.27916702	-0.015190215	-0.10650574	-0.99748546	-0.9911304	-0.98897619	0.96614625	-0.12444032	-0.10885799	-0.99831635	-0.99515136	-0.9882181	0.075435619	0.022841002	0.0094316741	-0.99797882	-0.99096776	-0.99434018
6439	0.28241351	-0.0097778741	-0.095086926	-0.9998972	-0.99512849	-0.98862066	0.96643403	-0.12284567	-0.10794063	-0.99637236	-0.9874721	-0.98330067	0.077453467	0.014331365	0.006388539	-1	-0.99387637	-0.99457006
6440	0.27933401	-0.012832354	-0.10259152	-0.99981319	-0.98896838	-0.98142201	0.96791171	-0.11835077	-0.10274653	-0.9958414	-0.985133	-0.97702435	0.074298968	0.0020761012	-0.0190372	-0.99972267	-0.99518646	-0.99313052
6441	0.053574526	0.093769094	-0.19047789	-0.66764696	-0.28246831	-0.76391214	-0.10219582	0.69549567	0.65906516	-0.36823032	-0.33894325	-0.69077507	0.32365292	-0.40048326	0.060901324	-0.87343983	-0.80451872	-0.91190136
6442	0.38824497	-0.027911355	-0.14989394	-0.90398081	-0.77923501	-0.80250072	-0.18169773	0.7708254	0.62258707	-0.86913861	-0.92334383	-0.96481381	0.052066607	0.027724002	0.047277377	-0.91191425	-0.8630151	-0.91292071
6443	0.27714428	-0.0086056769	-0.11886509	-0.91398076	-0.8361505	-0.79671358	-0.14746611	0.76292257	0.61009617	-0.93315502	-0.96782319	-0.9266725	0.057283937	-0.01315435	0.020941792	-0.95106626	-0.90602125	-0.93893893
6444	0.24238965	-0.020672759	-0.079644471	-0.97061359	-0.9491758	-0.94056729	-0.14816675	0.76698814	0.60713706	-0.95227943	-0.98930079	-0.94914298	0.089946669	0.00013252	-0.019181181	-0.97255713	-0.95649732	-0.96860545
6445	0.25913029	-0.016490172	-0.10807387	-0.9860862	-0.97430967	-0.96778021	-0.16053157	0.76500381	0.61657637	-0.98225598	-0.99360149	-0.97623249	0.081947322	0.033981062	-0.02124892	-0.97673217	-0.97534915	-0.97582441
6446	0.27184364	-0.01020285	-0.12415716	-0.98981948	-0.98438125	-0.9798148	-0.16625894	0.76584353	0.61681543	-0.98638061	-0.98908986	-0.97993559	0.076112617	0.0030942122	-0.0052369633	-0.98767799	-0.9851679	-0.98986735
6447	0.27334153	-0.01647763	-0.10639447	-0.99081179	-0.97209906	-0.96387936	-0.1681341	0.76993011	0.61112044	-0.9960648	-0.98490245	-0.97289956	0.06899503	0.0006021126	0.020762322	-0.99043365	-0.98787973	-0.99268169
6448	0.26235586	-0.023551744	-0.088038639	-0.99476306	-0.98907522	-0.98426729	-0.17048696	0.77005218	0.61220014	-0.98444729	-0.98579782	-0.96584908	0.077291176	0.011357377	-0.0059477363	-0.99310508	-0.99078615	-0.99063787
6449	0.27430088	-0.01802784	-0.10601532	-0.99403417	-0.99231929	-0.97920896	-0.17559169	0.76647723	0.61948481	-0.98817647	-0.99109439	-0.97623824	0.080402523	0.015359543	-0.0172171	-0.99424074	-0.99029703	-0.98733481
6450	0.29107396	-0.01053132	-0.12797834	-0.99643784	-0.98957377	-0.98393088	-0.17620341	0.76623683	0.61977245	-0.99154915	-0.99300054	-0.97881296	0.075839944	0.020013269	-0.011494346	-0.99602022	-0.99024916	-0.98695698
6451	0.28594478	-0.0093768176	-0.12770985	-0.9920494	-0.98645296	-0.97530699	-0.171464	0.77059471	0.61143236	-0.98366973	-0.97987597	-0.95579557	0.071555991	0.0067957086	0.024587249	-0.99564287	-0.99382415	-0.98968956
6452	0.25948091	-0.021802651	-0.096951253	-0.99085563	-0.97590886	-0.96468152	-0.16934331	0.77456495	0.60512997	-0.9885425	-0.98942908	-0.97811853	0.072639947	0.0042595854	0.021534999	-0.99466729	-0.99765108	-0.99681367
